ID	Name	Label
S0506_C06_103E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)
S0506_C06_104E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income
S0505_C03_066E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!CLASS OF WORKER!!Government workers
S0505_C03_069E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations
S2403_C04_025E	No Name	Median earnings (dollars)!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services
S1901_C03_014E	No Name	Married-couple families!!Estimate!!PERCENT IMPUTED!!Household income in the past 12 months
S0601_C01_009E	No Name	Total!!Estimate!!AGE!!75 years and over
S0505_C03_068E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!CLASS OF WORKER!!Unpaid family workers
S0103PR_C02_069E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed
S2403_C04_024E	No Name	Median earnings (dollars)!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation
S1901_C03_015E	No Name	Married-couple families!!Estimate!!PERCENT IMPUTED!!Family income in the past 12 months
S1901_C03_012E	No Name	Married-couple families!!Estimate!!Median income (dollars)
S2403_C04_027E	No Name	Median earnings (dollars)!!Estimate!!Public administration
S0103PR_C02_068E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed
S0701_C01_010E	No Name	Total!!Estimate!!AGE!!75 years and over
S0601_C01_007E	No Name	Total!!Estimate!!AGE!!55 to 64 years
S0103PR_C02_067E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!In labor force
S2403_C04_026E	No Name	Median earnings (dollars)!!Estimate!!Other services, except public administration
S0701_C01_011E	No Name	Total!!Estimate!!Median age (years)
S1901_C03_013E	No Name	Married-couple families!!Estimate!!Mean income (dollars)
S0506_C06_100E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Social Security income
S0601_C01_008E	No Name	Total!!Estimate!!AGE!!65 to 74 years
S2601B_C03_059E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Different address in the U.S.!!Different county!!Different state
S0103PR_C02_066E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!Civilian population 16 years and over
S2403_C04_021E	No Name	Median earnings (dollars)!!Estimate!!Educational services, and health care and social assistance!!Educational services
S0701_C01_012E	No Name	Total!!Estimate!!SEX!!Male
S2601B_C03_058E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Different address in the U.S.!!Different county!!Same state
S0103PR_C02_065E	No Name	65 years and over!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Language other than English!!Speak English less than "very well"
S0701_C01_013E	No Name	Total!!Estimate!!SEX!!Female
S2403_C04_020E	No Name	Median earnings (dollars)!!Estimate!!Educational services, and health care and social assistance
S2601B_C03_057E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Different address in the U.S.!!Different county
S0103PR_C02_064E	No Name	65 years and over!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Language other than English
S0701_C01_014E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race
S2601B_C03_056E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Different address in the U.S.!!Same county
S2403_C04_023E	No Name	Median earnings (dollars)!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services
S1901_C03_016E	No Name	Married-couple families!!Estimate!!PERCENT IMPUTED!!Nonfamily income in the past 12 months
S0103PR_C02_063E	No Name	65 years and over!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only
S2403_C04_022E	No Name	Median earnings (dollars)!!Estimate!!Educational services, and health care and social assistance!!Health care and social assistance
S0701_C01_015E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White
S2601B_C03_055E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Different address in the U.S.
S0503_C04_067E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!CLASS OF WORKER!!Self-employed workers in own not incorporated business
S0103PR_C02_074E	No Name	65 years and over!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)
S0601_C01_013E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race
S2601B_C03_054E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Same address
S0103PR_C02_073E	No Name	65 years and over!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings
S0601_C01_014E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White
S2601B_C03_053E	No Name	Adult correctional facilities!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over
S0503_C04_068E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!CLASS OF WORKER!!Unpaid family workers
S0503_C04_065E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!CLASS OF WORKER!!Private wage and salary workers
S0103PR_C02_072E	No Name	65 years and over!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Households
S0601_C01_011E	No Name	Total!!Estimate!!SEX!!Male
S2601B_C03_052E	No Name	Adult correctional facilities!!Estimate!!DISABILITY STATUS!!With a disability
S1901_C03_008E	No Name	Married-couple families!!Estimate!!$75,000 to $99,999
S0503_C04_066E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!CLASS OF WORKER!!Government workers
S0103PR_C02_071E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S0601_C01_012E	No Name	Total!!Estimate!!SEX!!Female
S2601B_C03_051E	No Name	Adult correctional facilities!!Estimate!!DISABILITY STATUS!!No disability!!Population 65 years and over
S1901_C03_009E	No Name	Married-couple families!!Estimate!!$100,000 to $149,999
S0103PR_C02_070E	No Name	65 years and over!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed!!Percent of civilian labor force
S2601B_C03_050E	No Name	Adult correctional facilities!!Estimate!!DISABILITY STATUS!!No disability
S0601_C01_017E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian
S2403_C04_028E	No Name	Median earnings (dollars)!!Estimate!!PERCENT IMPUTED!!Industry
S0601_C01_018E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander
S0601_C01_015E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American
S0503_C04_069E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations
S0601_C01_016E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native
S0503_C04_060E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed
S0503_C04_063E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S0503_C04_064E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!Civilian employed population 16 years and over
S0601_C01_010E	No Name	Total!!Estimate!!Median age (years)
S0503_C04_061E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force
S0503_C04_062E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces
S0506_C04_087E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings
S0701_C01_028E	No Name	Total!!Estimate!!MARITAL STATUS!!Population 15 years and over
S2402_C01_017E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians
S0505_C03_097E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Households
S0701_C01_029E	No Name	Total!!Estimate!!MARITAL STATUS!!Never married
S2402_C01_016E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations
S2503_C02_053E	No Name	Owner-occupied housing units!!Estimate!!PERCENT IMPUTED!!Gross rent
S0506_C04_086E	No Name	Foreign born; Born in Other Central America!!Estimate!!INDUSTRY!!Public administration
S0505_C03_096E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female
S0506_C04_089E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$10,000 to $14,999
S2402_C01_019E	No Name	Total!!Estimate!!Service occupations!!Healthcare support occupations
S2503_C02_052E	No Name	Owner-occupied housing units!!Estimate!!PERCENT IMPUTED!!Monthly housing costs
S0505_C03_099E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)
S0506_C04_088E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$1 to $9,999 or loss
S2402_C01_018E	No Name	Total!!Estimate!!Service occupations
S2503_C02_051E	No Name	Owner-occupied housing units!!Estimate!!PERCENT IMPUTED!!Tenure
S0103PR_C02_039E	No Name	65 years and over!!Estimate!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!Living with grandchild(ren)
S0505_C03_098E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings
S0103PR_C02_038E	No Name	65 years and over!!Estimate!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!Population 30 years and over
S2503_C02_050E	No Name	Owner-occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!No cash rent
S1901_C01_016E	No Name	Households!!Estimate!!PERCENT IMPUTED!!Nonfamily income in the past 12 months
S0103PR_C02_037E	No Name	65 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher
S1901_C01_015E	No Name	Households!!Estimate!!PERCENT IMPUTED!!Family income in the past 12 months
S0103PR_C02_036E	No Name	65 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S0103PR_C02_035E	No Name	65 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative
S1901_C01_014E	No Name	Households!!Estimate!!PERCENT IMPUTED!!Household income in the past 12 months
S0103PR_C02_034E	No Name	65 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate
S0701_C01_020E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race
S0103PR_C02_033E	No Name	65 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
S0701_C01_021E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races
S2402_C01_011E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations
S0103PR_C02_032E	No Name	65 years and over!!Estimate!!MARITAL STATUS!!Never married
S0701_C01_022E	No Name	Total!!Estimate!!Hispanic or Latino origin (of any race)
S2402_C01_010E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations
S0103PR_C02_031E	No Name	65 years and over!!Estimate!!MARITAL STATUS!!Separated
S0701_C01_023E	No Name	Total!!Estimate!!White alone, not Hispanic or Latino
S0103PR_C02_030E	No Name	65 years and over!!Estimate!!MARITAL STATUS!!Divorced
S2402_C01_013E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations
S0701_C01_024E	No Name	Total!!Estimate!!CITIZENSHIP STATUS!!Native
S2402_C01_012E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations
S0701_C01_025E	No Name	Total!!Estimate!!CITIZENSHIP STATUS!!Foreign born
S2402_C01_015E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations
S0701_C01_026E	No Name	Total!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
S2402_C01_014E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations
S0701_C01_027E	No Name	Total!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
S0503_C04_055E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only!!Speak English less than "very well"
S0503_C04_056E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over
S2601B_C03_089E	No Name	Adult correctional facilities!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed
S0503_C04_053E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only
S2601B_C03_088E	No Name	Adult correctional facilities!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force
S0503_C04_054E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only!!Language other than English
S2601B_C03_087E	No Name	Adult correctional facilities!!Estimate!!EMPLOYMENT STATUS!!In labor force
S2601B_C03_086E	No Name	Adult correctional facilities!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over
S0503_C04_059E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed
S2601B_C03_085E	No Name	Adult correctional facilities!!Estimate!!Speak English less than "very well"
S2601B_C03_084E	No Name	Adult correctional facilities!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Language other than English
S0701_C01_030E	No Name	Total!!Estimate!!MARITAL STATUS!!Now married, except separated
S0503_C04_057E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force
S0701_C01_031E	No Name	Total!!Estimate!!MARITAL STATUS!!Divorced or separated
S2601B_C03_083E	No Name	Adult correctional facilities!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only
S0503_C04_058E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force
S1901_C01_013E	No Name	Households!!Estimate!!Mean income (dollars)
S0506_C04_091E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$25,000 to $34,999
S2601B_C03_082E	No Name	Adult correctional facilities!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over
S1901_C01_012E	No Name	Households!!Estimate!!Median income (dollars)
S0506_C04_090E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$15,000 to $24,999
S2601B_C03_081E	No Name	Adult correctional facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Other
S0505_C03_091E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$25,000 to $34,999
S0506_C04_093E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$50,000 to $74,999
S1901_C01_011E	No Name	Households!!Estimate!!$200,000 or more
S2601B_C03_080E	No Name	Adult correctional facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America
S0505_C03_090E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$15,000 to $24,999
S0506_C04_092E	No Name	Foreign born; Born in Other Central America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$35,000 to $49,999
S1901_C01_010E	No Name	Households!!Estimate!!$150,000 to $199,999
S0503_C04_051E	No Name	Foreign born; Born in Southern and Eastern Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree
S0505_C03_093E	No Name	Foreign born; Born in Eastern Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$50,000 to $74,999
